KPI,KPI_VALUE,FISCAL_QUARTER_NAME,FISCAL_QUARTER_KEY,FISCAL_MONTH_NAME,FISCAL_MONTH_KEY,FISCAL_YEAR_NAME,THEATER,PRODUCT,SEGMENT,OPPORTUNITY_ID,ACCOUNT_ID,ACCOUNT_NAME,RECORD_TYPE,NEW_LOGO_FLAG,DEAL_VELOCITY,SYMBOL
Atbats,429115.75,3QFY26,20263,Jan FY26,202601,FY26,EMEA,FB,Corporate,OPP2948,ACC003,Initech,ES1 Opportunity,N,,$
Atbats,252982.15,3QFY26,20263,Jan FY26,202601,FY26,Americas,FA,Enterprise,OPP2949,ACC024,Sterling Cooper,ES1 Opportunity,N,,$
Atbats,913672.21,3QFY26,20263,Jan FY26,202601,FY26,Americas,FA,Enterprise,OPP2950,ACC025,Pendant Publishing,ES2 Opportunity,N,,$
Atbats,158194.0,3QFY26,20263,Jan FY26,202601,FY26,EMEA,FA,Commercial,OPP2951,ACC019,Gringotts Bank,ES2 Opportunity,N,,$
Atbats,185922.49,3QFY26,20263,Jan FY26,202601,FY26,EMEA,Others,Commercial,OPP2952,ACC006,Wayne Enterprises,ES1 Opportunity,N,,$
Atbats,452182.18,3QFY26,20263,Jan FY26,202601,FY26,EMEA,FA,Corporate,OPP2953,ACC002,Globex Corp,ES2 Opportunity,N,,$
Atbats,594056.27,3QFY26,20263,Jan FY26,202601,FY26,Americas,FA,Enterprise,OPP2954,ACC015,Hooli,ES2 Opportunity,N,,$
Atbats,210028.11,3QFY26,20263,Jan FY26,202601,FY26,Americas,FB,Commercial,OPP2955,ACC025,Pendant Publishing,ES2 Opportunity,N,,$
Atbats,918047.61,3QFY26,20263,Jan FY26,202601,FY26,APJ,FA,Commercial,OPP2956,ACC006,Wayne Enterprises,ES1 Opportunity,N,,$
Atbats,345738.46,3QFY26,20263,Jan FY26,202601,FY26,EMEA,FA,Enterprise,OPP2957,ACC014,Pied Piper,ES1 Opportunity,N,,$
Atbats,201709.85,3QFY26,20263,Jan FY26,202601,FY26,Americas,FA,Commercial,OPP2958,ACC023,Wernham Hogg,ES2 Opportunity,N,,$
Atbats,391195.33,3QFY26,20263,Jan FY26,202601,FY26,APJ,FA,Corporate,OPP2959,ACC030,Planet Express,ES1 Opportunity,N,,$
Atbats,450492.76,3QFY26,20263,Jan FY26,202601,FY26,EMEA,FA,Corporate,OPP2960,ACC019,Gringotts Bank,ES1 Opportunity,N,,$
Atbats,149230.03,3QFY26,20263,Jan FY26,202601,FY26,Americas,FB,Commercial,OPP2961,ACC009,Tyrell Systems,ES2 Opportunity,N,,$
Atbats,4281724.39,3QFY26,20263,Jan FY26,202601,FY26,Americas,FA,Enterprise,OPP2962,ACC015,Hooli,ES1 Opportunity,N,,$
Atbats,41719.32,3QFY26,20263,Jan FY26,202601,FY26,Americas,FA,Commercial,OPP2963,ACC004,Umbrella Group,ES1 Opportunity,N,,$
Atbats,428934.36,3QFY26,20263,Jan FY26,202601,FY26,APJ,FB,Commercial,OPP2964,ACC017,Nakatomi Trading,ES2 Opportunity,N,,$
Atbats,710749.8,3QFY26,20263,Jan FY26,202601,FY26,Americas,FA,Commercial,OPP2965,ACC008,Wonka Holdings,ES1 Opportunity,N,,$
Atbats,389205.53,3QFY26,20263,Jan FY26,202601,FY26,APJ,FA,Enterprise,OPP2966,ACC005,Stark Industries,ES2 Opportunity,N,,$
Atbats,327223.44,3QFY26,20263,Jan FY26,202601,FY26,Americas,FB,Enterprise,OPP2967,ACC017,Nakatomi Trading,ES1 Opportunity,N,,$
Atbats,122446.88,3QFY26,20263,Jan FY26,202601,FY26,EMEA,FB,Commercial,OPP2968,ACC011,Aperture Labs,ES1 Opportunity,N,,$
Atbats,293123.64,3QFY26,20263,Jan FY26,202601,FY26,EMEA,FA,Commercial,OPP2969,ACC025,Pendant Publishing,ES1 Opportunity,N,,$
Atbats,483461.93,3QFY26,20263,Jan FY26,202601,FY26,APJ,FA,Enterprise,OPP2970,ACC026,Vehement Capital,ES1 Opportunity,N,,$
Atbats,467280.06,3QFY26,20263,Jan FY26,202601,FY26,APJ,FA,Corporate,OPP2971,ACC026,Vehement Capital,ES2 Opportunity,N,,$
Atbats,2465834.04,3QFY26,20263,Jan FY26,202601,FY26,Americas,FB,Commercial,OPP2972,ACC024,Sterling Cooper,ES1 Opportunity,N,,$
Atbats,142877.42,3QFY26,20263,Jan FY26,202601,FY26,EMEA,FB,Commercial,OPP2973,ACC010,Cyberdyne,ES1 Opportunity,N,,$
Atbats,650126.06,3QFY26,20263,Jan FY26,202601,FY26,Americas,FA,Enterprise,OPP2974,ACC018,Oscorp,ES1 Opportunity,N,,$
Atbats,334557.29,3QFY26,20263,Jan FY26,202601,FY26,Americas,FA,Corporate,OPP2975,ACC020,Bluth Co,ES2 Opportunity,N,,$
Atbats,744126.83,3QFY26,20263,Jan FY26,202601,FY26,EMEA,FA,Enterprise,OPP2976,ACC020,Bluth Co,ES2 Opportunity,N,,$
Atbats,1048342.71,3QFY26,20263,Jan FY26,202601,FY26,APJ,FA,Enterprise,OPP2977,ACC017,Nakatomi Trading,ES1 Opportunity,N,,$
Atbats,137838.8,3QFY26,20263,Jan FY26,202601,FY26,Americas,FA,Enterprise,OPP2978,ACC008,Wonka Holdings,ES2 Opportunity,N,,$
Atbats,1375116.22,3QFY26,20263,Jan FY26,202601,FY26,Americas,FA,Corporate,OPP2979,ACC013,Vandelay Imports,ES1 Opportunity,N,,$
Atbats,872506.35,3QFY26,20263,Jan FY26,202601,FY26,Americas,FB,Enterprise,OPP2980,ACC014,Pied Piper,ES2 Opportunity,N,,$
Atbats,569707.35,3QFY26,20263,Jan FY26,202601,FY26,EMEA,FB,Commercial,OPP2981,ACC020,Bluth Co,ES2 Opportunity,N,,$
Atbats,1312425.85,3QFY26,20263,Jan FY26,202601,FY26,Americas,FA,Enterprise,OPP2982,ACC004,Umbrella Group,ES2 Opportunity,N,,$
Atbats,836903.16,3QFY26,20263,Jan FY26,202601,FY26,APJ,FA,Commercial,OPP2983,ACC001,Acme Industries,ES1 Opportunity,N,,$
Bookings,592052.64,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Commercial,OPP2984,ACC008,Wonka Holdings,Renewal,N,162,$
Bookings,37055.21,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP2985,ACC003,Initech,ES2 Opportunity,N,132,$
Bookings,390988.45,4QFY26,20264,Feb FY26,202602,FY26,APJ,FB,Commercial,OPP2986,ACC010,Cyberdyne,ES2 Opportunity,N,92,$
Bookings,847899.02,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Corporate,OPP2987,ACC010,Cyberdyne,ES1 Opportunity,N,191,$
Bookings,295236.48,4QFY26,20264,Feb FY26,202602,FY26,EMEA,Others,Enterprise,OPP2988,ACC008,Wonka Holdings,ES1 Opportunity,N,124,$
Bookings,119629.06,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP2989,ACC014,Pied Piper,ES2 Opportunity,N,104,$
Bookings,665046.61,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Commercial,OPP2990,ACC018,Oscorp,ES2 Opportunity,N,162,$
Bookings,177627.67,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP2991,ACC028,Cogswell Cogs,ES1 Opportunity,N,82,$
Bookings,1108746.4,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Commercial,OPP2992,ACC029,Krusty Krab,ES1 Opportunity,N,131,$
Bookings,3899909.84,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Commercial,OPP2993,ACC024,Sterling Cooper,ES1 Opportunity,N,61,$
Bookings,358960.01,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Commercial,OPP2994,ACC005,Stark Industries,ES1 Opportunity,N,112,$
Bookings,220187.26,4QFY26,20264,Feb FY26,202602,FY26,Americas,Others,Commercial,OPP2995,ACC025,Pendant Publishing,ES1 Opportunity,N,129,$
Bookings,598571.03,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Enterprise,OPP2996,ACC019,Gringotts Bank,ES1 Opportunity,Y,136,$
Bookings,3385282.87,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Commercial,OPP2997,ACC024,Sterling Cooper,ES1 Opportunity,N,182,$
Bookings,436084.51,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Enterprise,OPP2998,ACC003,Initech,ES2 Opportunity,N,164,$
Bookings,503163.54,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Enterprise,OPP2999,ACC027,Spacely Sprockets,ES1 Opportunity,Y,65,$
Bookings,643151.71,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP3000,ACC005,Stark Industries,ES1 Opportunity,Y,145,$
Bookings,139195.84,4QFY26,20264,Feb FY26,202602,FY26,EMEA,Others,Commercial,OPP3001,ACC010,Cyberdyne,Renewal,N,63,$
Bookings,433027.72,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Commercial,OPP3002,ACC016,Dunder Mifflin,ES2 Opportunity,N,139,$
Bookings,143937.14,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Commercial,OPP3003,ACC028,Cogswell Cogs,ES1 Opportunity,Y,40,$
Bookings,244142.4,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Commercial,OPP3004,ACC024,Sterling Cooper,ES2 Opportunity,N,74,$
Bookings,630325.24,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Commercial,OPP3005,ACC019,Gringotts Bank,ES2 Opportunity,Y,190,$
Bookings,1147364.86,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Corporate,OPP3006,ACC010,Cyberdyne,ES1 Opportunity,N,40,$
Bookings,129082.16,4QFY26,20264,Feb FY26,202602,FY26,APJ,Others,Commercial,OPP3007,ACC008,Wonka Holdings,ES2 Opportunity,N,200,$
Bookings,320937.83,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Commercial,OPP3008,ACC022,Los Pollos Hermanos,ES2 Opportunity,N,206,$
Bookings,652862.76,4QFY26,20264,Feb FY26,202602,FY26,EMEA,Others,Commercial,OPP3009,ACC010,Cyberdyne,ES2 Opportunity,N,76,$
Bookings,372520.57,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Commercial,OPP3010,ACC021,Strickland Propane,ES1 Opportunity,N,189,$
Bookings,515579.95,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Commercial,OPP3011,ACC024,Sterling Cooper,ES1 Opportunity,N,203,$
Bookings,55134.65,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Commercial,OPP3012,ACC005,Stark Industries,ES1 Opportunity,N,56,$
Bookings,79438.5,4QFY26,20264,Feb FY26,202602,FY26,APJ,FB,Corporate,OPP3013,ACC006,Wayne Enterprises,ES2 Opportunity,N,57,$
Bookings,28183.12,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Commercial,OPP3014,ACC019,Gringotts Bank,ES1 Opportunity,N,44,$
Bookings,256827.61,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Commercial,OPP3015,ACC014,Pied Piper,ES1 Opportunity,N,37,$
Renewal Bookings,150301.34,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Corporate,OPP3016,ACC008,Wonka Holdings,Renewal,N,,$
Renewal Bookings,223513.86,4QFY26,20264,Feb FY26,202602,FY26,APJ,FB,Corporate,OPP3017,ACC021,Strickland Propane,Renewal,N,,$
Renewal Bookings,2414117.56,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Corporate,OPP3018,ACC014,Pied Piper,Renewal,N,,$
Renewal Bookings,35130.32,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP3019,ACC026,Vehement Capital,Renewal,N,,$
Renewal Bookings,404120.55,4QFY26,20264,Feb FY26,202602,FY26,APJ,FB,Commercial,OPP3020,ACC005,Stark Industries,Renewal,N,,$
Renewal Bookings,187044.0,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP3021,ACC014,Pied Piper,Renewal,N,,$
Renewal Bookings,2979229.08,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Commercial,OPP3022,ACC014,Pied Piper,Renewal,N,,$
Renewal Bookings,428827.45,4QFY26,20264,Feb FY26,202602,FY26,EMEA,Others,Commercial,OPP3023,ACC009,Tyrell Systems,Renewal,N,,$
Renewal Bookings,178759.98,4QFY26,20264,Feb FY26,202602,FY26,APJ,FB,Enterprise,OPP3024,ACC017,Nakatomi Trading,Renewal,N,,$
Renewal Bookings,26489.76,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Corporate,OPP3025,ACC014,Pied Piper,Renewal,N,,$
Renewal Bookings,1144448.21,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Enterprise,OPP3026,ACC027,Spacely Sprockets,Renewal,N,,$
Renewal Bookings,719352.21,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Commercial,OPP3027,ACC027,Spacely Sprockets,Renewal,N,,$
Renewal Bookings,571917.67,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Enterprise,OPP3028,ACC017,Nakatomi Trading,Renewal,N,,$
Open Pipeline,624292.19,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Enterprise,OPP3029,ACC002,Globex Corp,ES1 Opportunity,N,,$
Open Pipeline,335187.43,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Corporate,OPP3030,ACC021,Strickland Propane,ES1 Opportunity,N,,$
Open Pipeline,400155.54,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Commercial,OPP3031,ACC029,Krusty Krab,ES2 Opportunity,N,,$
Open Pipeline,471214.12,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Enterprise,OPP3032,ACC029,Krusty Krab,ES1 Opportunity,N,,$
Open Pipeline,169734.02,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Commercial,OPP3033,ACC018,Oscorp,ES2 Opportunity,N,,$
Open Pipeline,3590331.9,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Corporate,OPP3034,ACC030,Planet Express,ES1 Opportunity,N,,$
Open Pipeline,1128239.02,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Corporate,OPP3035,ACC009,Tyrell Systems,ES1 Opportunity,N,,$
Open Pipeline,190022.68,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Enterprise,OPP3036,ACC030,Planet Express,ES2 Opportunity,N,,$
Open Pipeline,156302.27,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Corporate,OPP3037,ACC015,Hooli,ES2 Opportunity,N,,$
Open Pipeline,519633.99,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Corporate,OPP3038,ACC022,Los Pollos Hermanos,ES1 Opportunity,N,,$
Open Pipeline,85529.31,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Enterprise,OPP3039,ACC027,Spacely Sprockets,ES2 Opportunity,N,,$
Open Pipeline,512300.65,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Commercial,OPP3040,ACC013,Vandelay Imports,ES1 Opportunity,N,,$
Open Pipeline,208251.77,4QFY26,20264,Feb FY26,202602,FY26,Americas,Others,Commercial,OPP3041,ACC019,Gringotts Bank,ES2 Opportunity,N,,$
Open Pipeline,1204358.77,4QFY26,20264,Feb FY26,202602,FY26,Americas,Others,Enterprise,OPP3042,ACC027,Spacely Sprockets,ES2 Opportunity,N,,$
Open Pipeline,183072.76,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Enterprise,OPP3043,ACC004,Umbrella Group,ES2 Opportunity,N,,$
Open Pipeline,328833.77,4QFY26,20264,Feb FY26,202602,FY26,Americas,Others,Commercial,OPP3044,ACC017,Nakatomi Trading,ES2 Opportunity,N,,$
Open Pipeline,238533.32,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Commercial,OPP3045,ACC029,Krusty Krab,ES1 Opportunity,N,,$
Open Pipeline,1565514.88,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Enterprise,OPP3046,ACC014,Pied Piper,ES1 Opportunity,N,,$
Open Pipeline,138197.67,4QFY26,20264,Feb FY26,202602,FY26,APJ,FB,Commercial,OPP3047,ACC015,Hooli,ES1 Opportunity,N,,$
Open Pipeline,215819.51,4QFY26,20264,Feb FY26,202602,FY26,Americas,Others,Commercial,OPP3048,ACC028,Cogswell Cogs,ES1 Opportunity,N,,$
Open Pipeline,506425.15,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Enterprise,OPP3049,ACC015,Hooli,ES1 Opportunity,N,,$
Open Pipeline,1573231.34,4QFY26,20264,Feb FY26,202602,FY26,APJ,FB,Enterprise,OPP3050,ACC004,Umbrella Group,ES1 Opportunity,N,,$
Open Pipeline,366607.75,4QFY26,20264,Feb FY26,202602,FY26,EMEA,Others,Commercial,OPP3051,ACC017,Nakatomi Trading,ES1 Opportunity,N,,$
Open Pipeline,839220.76,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Enterprise,OPP3052,ACC003,Initech,ES1 Opportunity,N,,$
Open Pipeline,664278.38,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Enterprise,OPP3053,ACC013,Vandelay Imports,ES2 Opportunity,N,,$
Open Pipeline,1176850.34,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Commercial,OPP3054,ACC004,Umbrella Group,ES2 Opportunity,N,,$
Open Pipeline,819140.15,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Commercial,OPP3055,ACC006,Wayne Enterprises,ES1 Opportunity,N,,$
Open Pipeline,86736.85,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Corporate,OPP3056,ACC002,Globex Corp,ES1 Opportunity,N,,$
Open Pipeline,590973.77,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP3057,ACC010,Cyberdyne,ES1 Opportunity,N,,$
Open Pipeline,732946.24,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Commercial,OPP3058,ACC009,Tyrell Systems,ES1 Opportunity,N,,$
Open Pipeline,486730.14,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Commercial,OPP3059,ACC020,Bluth Co,ES1 Opportunity,N,,$
Open Pipeline,505928.17,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP3060,ACC017,Nakatomi Trading,ES1 Opportunity,N,,$
Open Pipeline,326718.98,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Enterprise,OPP3061,ACC006,Wayne Enterprises,ES2 Opportunity,N,,$
Open Pipeline,176626.76,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Enterprise,OPP3062,ACC022,Los Pollos Hermanos,ES1 Opportunity,N,,$
Open Pipeline,418628.16,4QFY26,20264,Feb FY26,202602,FY26,Americas,Others,Enterprise,OPP3063,ACC015,Hooli,ES1 Opportunity,N,,$
Open Pipeline,469264.85,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Corporate,OPP3064,ACC014,Pied Piper,ES1 Opportunity,N,,$
IQC Pipeline,310776.29,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Commercial,OPP3065,ACC024,Sterling Cooper,ES2 Opportunity,N,,$
IQC Pipeline,166387.87,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Commercial,OPP3066,ACC012,Massive Dynamic,ES1 Opportunity,N,,$
IQC Pipeline,111913.73,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Corporate,OPP3067,ACC013,Vandelay Imports,ES1 Opportunity,N,,$
IQC Pipeline,187358.13,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP3068,ACC006,Wayne Enterprises,ES1 Opportunity,N,,$
IQC Pipeline,140432.77,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP3069,ACC030,Planet Express,ES2 Opportunity,N,,$
IQC Pipeline,345467.51,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Enterprise,OPP3070,ACC010,Cyberdyne,ES1 Opportunity,N,,$
IQC Pipeline,156671.54,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Commercial,OPP3071,ACC026,Vehement Capital,ES1 Opportunity,N,,$
IQC Pipeline,79476.65,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Corporate,OPP3072,ACC004,Umbrella Group,ES1 Opportunity,N,,$
IQC Pipeline,230848.62,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Corporate,OPP3073,ACC025,Pendant Publishing,ES2 Opportunity,N,,$
IQC Pipeline,229747.35,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Corporate,OPP3074,ACC019,Gringotts Bank,ES2 Opportunity,N,,$
IQC Pipeline,67109.18,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Commercial,OPP3075,ACC008,Wonka Holdings,ES2 Opportunity,N,,$
IQC Pipeline,254584.15,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP3076,ACC028,Cogswell Cogs,ES2 Opportunity,N,,$
IQC Pipeline,355011.73,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Commercial,OPP3077,ACC009,Tyrell Systems,ES2 Opportunity,N,,$
IQC Pipeline,178171.94,4QFY26,20264,Feb FY26,202602,FY26,APJ,FB,Corporate,OPP3078,ACC027,Spacely Sprockets,ES1 Opportunity,N,,$
IQC Pipeline,1923395.14,4QFY26,20264,Feb FY26,202602,FY26,Americas,Others,Commercial,OPP3079,ACC007,Soylent Co,ES2 Opportunity,N,,$
IQC Pipeline,363224.46,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Commercial,OPP3080,ACC012,Massive Dynamic,ES2 Opportunity,N,,$
IQC Pipeline,156309.42,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Enterprise,OPP3081,ACC007,Soylent Co,ES1 Opportunity,N,,$
IQC Pipeline,42661.07,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Corporate,OPP3082,ACC008,Wonka Holdings,ES2 Opportunity,N,,$
IQC Pipeline,810279.83,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Corporate,OPP3083,ACC028,Cogswell Cogs,ES2 Opportunity,N,,$
IQC Pipeline,661066.55,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Enterprise,OPP3084,ACC020,Bluth Co,ES2 Opportunity,N,,$
IQC Pipeline,649459.53,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Commercial,OPP3085,ACC016,Dunder Mifflin,ES2 Opportunity,N,,$
IQC Pipeline,85251.82,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Commercial,OPP3086,ACC012,Massive Dynamic,ES1 Opportunity,N,,$
IQC Pipeline,69542.87,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Corporate,OPP3087,ACC014,Pied Piper,ES1 Opportunity,N,,$
Atbats,500273.12,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Enterprise,OPP3088,ACC005,Stark Industries,ES1 Opportunity,N,,$
Atbats,384134.55,4QFY26,20264,Feb FY26,202602,FY26,EMEA,Others,Corporate,OPP3089,ACC021,Strickland Propane,ES2 Opportunity,N,,$
Atbats,200577.27,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Enterprise,OPP3090,ACC020,Bluth Co,ES1 Opportunity,N,,$
Atbats,188601.84,4QFY26,20264,Feb FY26,202602,FY26,EMEA,Others,Corporate,OPP3091,ACC026,Vehement Capital,ES1 Opportunity,N,,$
Atbats,167060.43,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Commercial,OPP3092,ACC008,Wonka Holdings,ES2 Opportunity,N,,$
Atbats,294614.68,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Enterprise,OPP3093,ACC022,Los Pollos Hermanos,ES1 Opportunity,N,,$
Atbats,146334.37,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP3094,ACC023,Wernham Hogg,ES1 Opportunity,N,,$
Atbats,379081.84,4QFY26,20264,Feb FY26,202602,FY26,APJ,Others,Enterprise,OPP3095,ACC021,Strickland Propane,ES2 Opportunity,N,,$
Atbats,2288059.87,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Enterprise,OPP3096,ACC012,Massive Dynamic,ES2 Opportunity,N,,$
Atbats,152190.53,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Corporate,OPP3097,ACC005,Stark Industries,ES2 Opportunity,N,,$
Atbats,214767.32,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP3098,ACC013,Vandelay Imports,ES2 Opportunity,N,,$
Atbats,414620.05,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Commercial,OPP3099,ACC001,Acme Industries,ES2 Opportunity,N,,$
Atbats,497301.57,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Enterprise,OPP3100,ACC026,Vehement Capital,ES2 Opportunity,N,,$
Atbats,168502.54,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Commercial,OPP3101,ACC021,Strickland Propane,ES2 Opportunity,N,,$
Atbats,245844.64,4QFY26,20264,Feb FY26,202602,FY26,Americas,Others,Corporate,OPP3102,ACC020,Bluth Co,ES2 Opportunity,N,,$
Atbats,217151.41,4QFY26,20264,Feb FY26,202602,FY26,Americas,FB,Enterprise,OPP3103,ACC006,Wayne Enterprises,ES1 Opportunity,N,,$
Atbats,529783.7,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Enterprise,OPP3104,ACC024,Sterling Cooper,ES1 Opportunity,N,,$
Atbats,128532.39,4QFY26,20264,Feb FY26,202602,FY26,APJ,Others,Corporate,OPP3105,ACC011,Aperture Labs,ES1 Opportunity,N,,$
Atbats,205140.51,4QFY26,20264,Feb FY26,202602,FY26,APJ,Others,Enterprise,OPP3106,ACC006,Wayne Enterprises,ES2 Opportunity,N,,$
Atbats,1751856.81,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Enterprise,OPP3107,ACC005,Stark Industries,ES1 Opportunity,N,,$
Atbats,227556.9,4QFY26,20264,Feb FY26,202602,FY26,APJ,FA,Corporate,OPP3108,ACC028,Cogswell Cogs,ES1 Opportunity,N,,$
Atbats,915321.88,4QFY26,20264,Feb FY26,202602,FY26,APJ,Others,Enterprise,OPP3109,ACC024,Sterling Cooper,ES2 Opportunity,N,,$
Atbats,1005806.83,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FA,Corporate,OPP3110,ACC001,Acme Industries,ES2 Opportunity,N,,$
Atbats,461650.02,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Corporate,OPP3111,ACC023,Wernham Hogg,ES2 Opportunity,N,,$
Atbats,626987.97,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Corporate,OPP3112,ACC001,Acme Industries,ES1 Opportunity,N,,$
Atbats,204203.45,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Enterprise,OPP3113,ACC020,Bluth Co,ES1 Opportunity,N,,$
Atbats,349208.36,4QFY26,20264,Feb FY26,202602,FY26,EMEA,FB,Enterprise,OPP3114,ACC027,Spacely Sprockets,ES1 Opportunity,N,,$
Atbats,193146.29,4QFY26,20264,Feb FY26,202602,FY26,APJ,Others,Commercial,OPP3115,ACC001,Acme Industries,ES2 Opportunity,N,,$
Atbats,3418251.71,4QFY26,20264,Feb FY26,202602,FY26,Americas,FA,Enterprise,OPP3116,ACC024,Sterling Cooper,ES1 Opportunity,N,,$
